stock_code,description,total_revenue,total_quantity,total_orders,avg_unit_price
21060,PARTY INVITES BALLOON GIRL,359.28999999999996,405,71,0.946619718309859
84563B,BLUE & WHITE BREAKFAST TRAY,358.1,98,38,3.9382926829268294
90209B,GREEN ENAMEL+GLASS HAIR COMB,357.74,185,54,2.0744642857142854
20856,DENIM PATCH PURSE PINK BUTTERFLY,357.28999999999996,216,61,1.670327868852459
21263,GREEN GOOSE FEATHER TREE 60CM,356.96999999999997,171,42,2.4726666666666666
22100,SKULLS SQUARE TISSUE BOX,356.46000000000004,757,59,1.1765573770491802
82095,HEART BUTTONS JEWELLERY BOX,356.11,68,30,5.318666666666667
85169D,PINK LOVE BIRD CANDLE,356.08,351,50,1.3084
85169B,BLACK LOVE BIRD CANDLE,356.06,329,62,1.4383870967741934
84569A,PACK 3 IRON ON DOG PATCHES,355.84,294,65,1.2592307692307692
21724,PANDA AND BUNNIES STICKER SHEET,355.83,408,81,0.9703703703703703
21001,ROSE DU SUD WASHBAG,354.14,74,50,4.645294117647059
37482P,CUBIC MUG PINK POLKADOT,354.03,506,47,2.6526
47310M,SMALL POP BOX FUNKY MONKEY,353.98,258,87,1.5590909090909089
21723,ALPHABET HEARTS STICKER SHEET,353.47999999999996,401,59,1.0236065573770492
23420,PANTRY HOOK TEA STRAINER,353.45,165,32,2.3284848484848486
23421,PANTRY HOOK SPATULA,353.36,162,33,2.502058823529412
21222,SET/4 BADGES BEETLES,353.19,269,73,1.5676315789473685
35095B,RED VICTORIAN FABRIC OVAL BOX,352.25,862,98,0.6579591836734694
20652,BLUE POLKADOT LUGGAGE TAG,350.61,268,78,1.5638271604938272
21555,CERAMIC STRAWBERRY TRINKET TRAY,350.46999999999997,137,69,2.590869565217391
22529,MAGIC DRAWING SLATE GO TO THE FAIR,349.87,853,70,0.45957746478873235
22268,DECORATION SITTING BUNNY,349.54,1480,83,0.422
84924A,WAKE UP COCKEREL CALENDAR SIGN,348.59000000000003,81,33,4.996363636363636
20700,GREEN CAT FLORAL CUSHION COVER,345.17,73,54,4.981111111111112
47591B,SCOTTIES CHILDRENS APRON,344.78999999999996,209,56,1.6485714285714284
84849A,HELLO SAILOR BLUE SOAP HOLDER,344.34000000000003,180,53,2.3567924528301885
85129D,BEADED CRYSTAL HEART PINK SMALL,343.99,208,65,1.9328787878787879
22104,MIRROR MOSAIC CANDLE PLATE,343.71,288,59,1.58
47559b,TEA TIME OVEN GLOVE,342.65,103,28,3.31
23523,WALL ART TREASURE AHOY,340.35,90,25,4.158399999999999
21221,SET/4 BADGES CUTE CREATURES,340.22,261,54,1.3612962962962964
71270,PHOTO CLIP LINE,338.73,239,49,1.6847169811320752
22547,MINI JIGSAW DINOSAUR,338.23,809,101,0.6317647058823529
21167,WHITE SAGE INCENSE,337.14,1432,67,0.34253731343283583
72122,COFFEE SCENT PILLAR CANDLE,336.73999999999995,325,61,1.1876190476190476
84926E,FLOWERS TILE COASTER,334.76,992,39,0.53775
85213,MINI  ZINC GARDEN DECORATIONS,334.03,841,33,0.8111764705882353
85230B,CINNAMON SCENTED VOTIVE CANDLE,333.2,1288,39,0.2776923076923077
22259,FELT FARM ANIMAL HEN,332.84,481,44,1.0475555555555556
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,332.14,186,29,2.971724137931034
84638,SMALL KITCHEN FLOWER POTS PLAQUE,331.5,50,37,6.668918918918919
21248,DOOR HANGER  MUM + DADS ROOM,330.71999999999997,205,66,1.8424242424242423
90200A,PURPLE SWEETHEART BRACELET,328.44,78,50,4.1948
16259,PIECE OF CAMO STATIONERY SET,326.56,3380,31,0.0967741935483871
85204,HANGING WOOD AND FELT FLOWER,325.96,2055,104,0.3314150943396226
23695,DOILY THANK YOU CARD,323.32,765,57,0.5013559322033898
85205B,PINK FELT EASTER RABBIT GARLAND,323.15,122,29,2.8713333333333333
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,322.53999999999996,135,51,2.5125
84509c,SET OF 4 POLKADOT PLACEMATS,322.22,43,27,7.495555555555556
21403,BLUE EGG  SPOON,322.18,1857,106,0.25075471698113205
22092,BLUE PAISLEY TISSUE BOX,322.18,672,91,0.5680645161290322
16238,PARTY TIME PENCIL ERASERS,322.09,1398,134,0.3108823529411765
21425,SKULLS STORAGE BOX LARGE,320.49,87,30,4.644
16236,KITTY PENCIL ERASERS,320.09,1438,136,0.30455882352941177
21371,MIRRORED WALL ART POPPIES,319.71,287,38,1.6355263157894737
20936,FORKED CACTUS CANDLE,319.66,100,34,3.7341176470588238
21026,SPACE OWL,319.5,258,68,1.5432394366197182
22202,MILK PAN PINK POLKADOT,319.35,64,37,5.68972972972973
22287,DECORATION WOBBLY CHICKEN,319.14,560,45,1.181111111111111
90161D,ANT COPPER PINK BOUDICCA BRACELET,318.89000000000004,64,34,4.997941176470588
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,318.66999999999996,693,83,0.645952380952381
84876B,GREEN HEART COMPACT MIRROR,318.31,220,33,2.352222222222222
20780,BLACK EAR MUFF HEADPHONES,318.19,48,28,7.620333333333333
84884a,ANT WHITE WIRE HEART SPIRAL,317.71999999999997,38,26,8.345384615384615
46118,FUNKY MONKEY CUSHION COVER,317.16999999999996,232,46,2.807608695652174
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,316.75,215,39,2.3964102564102565
35915C,PEACH KNITTED HEN,316.46,315,60,1.0498333333333332
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,315.73,75,44,4.195227272727273
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,315.27,43,27,8.153793103448276
85202,HANGING WOOD AND FELT HEART,314.81,676,106,0.544051724137931
47594B,SCOTTIES DESIGN WASHBAG,314.54999999999995,170,56,1.9028571428571428
84584,PINK GINGHAM CAT WITH SCARF,314.51,144,30,2.2963333333333336
17084N,FAIRY DREAMS INCENSE,313.31,1264,101,0.3538613861386139
21942,SKULLS DESIGN FLANNEL,313.01,287,103,1.3337864077669903
21811,CHRISTMAS HANGING HEART WITH BELL,311.34999999999997,234,26,1.639310344827586
21442,GREEN BIRDHOUSE DECORATION,310.49,440,59,1.0421666666666665
21944,KITTENS DESIGN FLANNEL,310.19,337,100,1.1922772277227722
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,309.29999999999995,582,27,1.9044444444444442
22124,SET OF 2 TEA TOWELS PING MICROWAVE,309.11,150,76,2.4642857142857144
21719,LOVELY BONBON STICKER SHEET,307.44,345,58,1.0569491525423729
23495,SET OF 3 PANTRY WOODEN SPOONS,306.66,225,41,1.7221951219512195
22040,BOTANICAL ROSE GIFT WRAP,304.5,725,28,0.42
22043,CHRISTMAS CARD SCREEN PRINT,304.5,1238,64,0.29765625
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,303.72999999999996,139,37,2.5927027027027023
23522,WALL ART DOG AND BALL,301.56,102,28,3.883571428571429
84661B,BLACK SQUARE TABLE CLOCK,300.24,115,29,3.3796551724137927
22409,MONEY BOX BISCUITS DESIGN,299.72,228,57,1.5082456140350877
22135,MINI LADLE LOVE HEART PINK,297.82,529,166,0.6689221556886227
84596J,MIXED NUTS LIGHT GREEN BOWL,296.45,568,68,0.8294117647058823
22049,WRAP CHRISTMAS SCREEN PRINT,296.25,1075,33,0.2711764705882353
85186A,EASTER BUNNY GARLAND OF FLOWERS,293.8,615,79,0.6290123456790123
20655,QUEEN OF SKIES LUGGAGE TAG,292.29,197,99,1.7224242424242426
35911A,MULTICOLOUR RABBIT EGG WARMER,292.07,319,70,0.973
21441,BLUE BIRDHOUSE DECORATION,292.03,421,62,1.0741935483870966
23567,EGG CUP HENRIETTA HEN PINK,291.58,211,37,1.823157894736842
72800B,4 PURPLE FLOCK DINNER CANDLES,290.8,144,38,2.4553658536585363
21386,IVORY HANGING DECORATION  EGG,290.2,733,51,0.5548214285714286
84247E,PACK OF 12 CHRISTMAS FUN CARDS,289.69,108,37,2.6484615384615386
46776E,WOVEN CANDY CUSHION COVER,288.43,67,38,4.24421052631579
79190B,RETRO PLASTIC POLKA TRAY,288.36,707,57,0.5775438596491228
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",286.91,77,33,4.457058823529412
20618,QUEEN OF THE SKIES PASSPORT COVER,286.39,148,76,2.0278947368421054
37413,ICON MUG REVOLUTIONARY,284.49,703,81,0.4107228915662651
18094C,WHITE AND BLUE CERAMIC OIL BURNER,283.93,192,42,1.955952380952381
21666,RIDGED GLASS T-LIGHT HOLDER,283.51,412,43,0.8558139534883721
16218,CARTOON  PENCIL SHARPENERS,283.31,3821,64,0.26984375
20794,BLUE  TILE HOOK,282.78999999999996,99,27,3.573928571428571
20777,CHRYSANTHEMUM NOTEBOOK,282.48999999999995,169,80,1.7029999999999998
84341B,SMALL PINK MAGIC CHRISTMAS TREE,282.38,645,40,0.6804878048780487
23481,PEARLISED IVORY HEART SMALL,281.17,228,29,1.28125
22257,FELT FARM ANIMAL SHEEP,280.42,373,42,1.0997727272727273
85188A,GREEN METAL SWINGING BUNNY,278.16999999999996,319,42,0.9799999999999999
21725,SWEETIES  STICKERS,277.24,301,50,1.1344
16169M,WRAP DAISY CARPET,277.2,660,25,0.42
84926D,LA PALMIERA TILE COASTER,276.53,709,34,0.8079999999999999
85049g,CHOCOLATE BOX RIBBONS,276.42,113,51,2.4284313725490194
20684,STRAWBERRY DREAM CHILDS UMBRELLA,273.81,81,35,3.5433333333333334
22512,DOORSTOP RACING CAR DESIGN,273.46,123,37,3.315263157894737
22052,VINTAGE CARAVAN GIFT WRAP,273.0,650,27,0.42
84859A,SILVER DISCO HANDBAG,272.99,129,35,2.485
23141,TRIPLE WIRE HOOK PINK HEART,272.91,79,25,4.2404
22889,NUMBER TILE VINTAGE FONT No,272.2,173,33,3.5397142857142856
20755,BLUE PAISLEY POCKET BOOK,272.02,307,62,0.9880952380952381
21815,STAR  T-LIGHT HOLDER,271.68,159,29,1.9890322580645161
20734,SILVER MINI TAPE MEASURE,271.21999999999997,158,26,1.7962962962962963
85214,TUB 24 PINK FLOWER PEGS,271.03999999999996,164,58,1.6734482758620688
23474,WOODLAND SMALL BLUE FELT HEART,270.96,312,37,1.0405263157894737
20771,CHRYSANTHEMUM  JOURNAL,269.68,103,40,2.763170731707317
85186C,BUNNY EGG GARLAND,269.17,528,78,0.6543037974683544
21644,ASSORTED TUTTI FRUTTI HEART BOX,268.75,215,32,1.25
79030D,TUMBLER BAROQUE,268.53,531,40,0.912439024390244
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",267.75,105,25,2.55
21279,VINTAGE KITCHEN PRINT FRUITS,266.15,85,29,3.9972413793103443
20699,MOUSEY LONG LEGS SOFT TOY,266.03,97,41,3.0048780487804874
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,265.77,305,67,1.5844776119402983
72800C,4 PINK DINNER CANDLE SILVER FLOCK,264.82,132,35,2.6378378378378375
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,264.46999999999997,92,26,3.1765384615384615
85124B,BLUE JUICY FRUIT PHOTO FRAME,264.06,93,39,3.178205128205128
85124C,GREEN JUICY FRUIT PHOTO FRAME,261.89,94,39,2.9928205128205128
47422,ASSORTED MONKEY SUCTION CUP HOOK,261.3,653,45,0.4168965517241379
16012,FOOD/DRINK SPONGE STICKERS,261.24,1244,35,0.21
21324,HANGING MEDINA LANTERN SMALL,259.67,81,28,3.4785714285714286
20997,ROSE DU SUD CUSHION COVER,257.61,59,34,4.274705882352941
35915B,BLUE KNITTED HEN,257.21999999999997,220,50,1.0595999999999999
85230G,ORANGE VOTIVE CANDLE,257.03999999999996,1032,25,0.2708
21458,2 PICTURE BOOK EGGS EASTER BUNNY,256.54,182,36,1.8213888888888887
21427,SKULLS STORAGE BOX SMALL,256.44,96,41,3.225853658536585
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,254.32999999999998,184,50,1.8419607843137253
21882,SKULLS TAPE,252.47000000000003,706,70,0.6371232876712328
35967,FOLK ART METAL STAR T-LIGHT HOLDER,252.33,485,67,0.7286567164179104
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,249.48999999999998,403,84,0.8260465116279069
20659,ECONOMY LUGGAGE TAG,248.09,159,62,1.633846153846154
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,247.8,118,25,2.1
22954,HEN PARTY CORDON BARRIER TAPE,247.63,202,40,1.3873170731707318
22410,MONEY BOX HOUSEKEEPING DESIGN,247.42000000000002,237,58,1.4191379310344827
22869,NUMBER TILE COTTAGE GARDEN 1,246.14,96,44,3.1904545454545454
90175A,WHITE GLASS CHUNKY CHARM BRACELET,245.63,27,25,9.1012
22391,PAPERWEIGHT HOME SWEET HOME,245.57999999999998,158,29,2.8731034482758617
21676,FLOWERS  STICKERS,245.35999999999999,257,61,1.159344262295082
20819,SILVER TEDDY BEAR,244.72,64,27,4.016666666666667
20616,CHERRY BLOSSOM PASSPORT COVER,243.53,194,71,1.8074647887323942
85095,THREE CANVAS LUGGAGE TAGS,243.49,150,48,1.8197916666666665
85094,CANDY SPOT EGG WARMER RABBIT,242.32,641,90,0.6852747252747252
22870,NUMBER TILE COTTAGE GARDEN 2,242.24,94,39,3.228048780487805
23475,WOODLAND SMALL PINK FELT HEART,242.17999999999998,286,31,0.959032258064516
21028,NINJA RABBIT BLACK,239.24,187,58,1.5422413793103449
23580,SNACK TRAY HAPPY FOREST,236.87,117,25,2.2015384615384614
20775,DAISY NOTEBOOK,235.18999999999997,135,63,1.7169230769230768
16216,LETTER SHAPE PENCIL SHARPENER,234.0,3333,45,0.15244444444444444
21025,SPACE FROG,233.52,174,56,1.5507142857142857
21161,KEEP OUT BOYS DOOR HANGER,231.36999999999998,144,43,1.7760869565217392
20696,FLORAL SOFT CAR TOY,230.81,54,30,4.7219999999999995
21973,SET OF 36 MUSHROOM PAPER DOILIES,230.54999999999998,159,30,1.45
90206C,CRYSTAL DIAMANTE STAR BROOCH,229.68,46,31,4.9896875000000005
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,229.46999999999997,137,35,1.6975
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,229.22,88,31,2.7006249999999996
85200,BUNNY EGG BOX,228.75,183,26,1.25
21157,RED RETROSPOT WASHBAG,227.6,79,34,3.2714285714285714
23003,TRAVEL CARD WALLET VINTAGE ROSE,226.2,542,53,0.41888888888888887
90201D,GREEN ENAMEL FLOWER RING,225.84,77,31,2.9203225806451614
22031,BOTANICAL LAVENDER BIRTHDAY CARD,225.59,504,80,0.518875
90158,ST TROPEZ NECKLACE,224.12,45,35,4.9874285714285715
84218,BOX/12 CHICK & EGG IN BASKET,223.10999999999999,123,41,1.9158536585365853
21456,2 PICTURE BOOK EGGS EASTER CHICKS,222.22,171,25,1.492
20781,GOLD EAR MUFF HEADPHONES,221.65,38,25,5.757857142857143
22395,PAPERWEIGHT VINTAGE PAISLEY,220.04,152,33,3.3184848484848484
35914,PINK CHICK EGG WARMER + EGG CUP,219.66,196,40,1.1046341463414633
20868,SILVER FABRIC MIRROR,219.35000000000002,458,46,0.7071739130434783
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,217.89,142,34,2.119705882352941
20769,DAISY JOURNAL,217.55999999999997,80,34,2.7467647058823528
84559B,3D SHEET OF CAT STICKERS,217.29,237,55,1.0139285714285715
47310M,"SMALL POP BOX,FUNKY MONKEY",216.47,152,34,1.5923529411764705
84051,ASS COLOUR GLOWING TIARAS,216.06,282,25,0.8711111111111111
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,215.67999999999998,121,41,2.4429268292682926
21520,BOOZE & WOMEN GREETING CARD,214.19,504,58,0.5127586206896552
84510C,SET OF 4 POLKADOT COASTERS,213.82999999999998,134,54,1.773035714285714
22882,NUMBER TILE VINTAGE FONT 3,213.7,108,42,3.0280952380952377
20622,VIPPASSPORT COVER,211.76000000000002,143,34,2.4125714285714284
90200C,BLUE SWEETHEART BRACELET,211.43,50,26,4.22
72127,COLUMBIAN CANDLE ROUND,210.61,169,30,1.284516129032258
84926A,WAKE UP COCKEREL TILE COASTER,210.51999999999998,604,35,0.6694285714285714
90192,JADE DROP EARRINGS W FILIGREE,209.10000000000002,42,25,4.9956
90119,METALIC LEAVES BAG CHARMS,207.60999999999999,84,36,2.4713513513513514
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,207.39,591,26,0.3628571428571429
16048,TEATIME ROUND PENCIL SHARPENER,205.42,1461,67,0.32507246376811594
20763,DAISY SKETCHBOOK,205.04,73,27,3.9829629629629633
21726,MULTI HEARTS  STICKERS,204.69,237,42,0.927142857142857
22878,NUMBER TILE COTTAGE GARDEN No,204.19,75,33,3.453333333333333
21911,GARDEN METAL SIGN,203.20999999999998,114,29,2.1710344827586208
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,202.53,219,45,1.136530612244898
90201A,PURPLE ENAMEL FLOWER RING,202.51000000000002,69,28,2.9217857142857144
22541,MINI JIGSAW LEAP FROG,202.37,504,35,0.5611111111111111
85179C,PINK BITTY LIGHT CHAIN,201.31,106,36,2.8925
22880,NUMBER TILE VINTAGE FONT 1,200.59,99,32,3.2584848484848483
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,199.99,141,29,1.7719354838709678
47594A,CAROUSEL DESIGN WASHBAG,199.84,108,50,1.9125999999999999
21367,MIRRORED WALL ART GENTS,199.48999999999998,171,43,2.19953488372093
22289,HANGING METAL CHICKEN DECORATION,198.52,152,34,1.4802702702702701
22881,NUMBER TILE VINTAGE FONT 2,197.56,102,34,3.2152941176470584
90019A,SILVER M.O.P ORBIT BRACELET,197.09,38,27,5.245555555555556
22263,FELT EGG COSY LADYBIRD,196.82,327,51,1.0442592592592592
22044,CHRISTMAS CARD STACK OF PRESENTS,196.44,816,36,0.2602777777777778
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,195.32,52,32,3.759375
84926F,PSYCHEDELIC TILE COASTER,195.22,430,28,1.1860714285714287
20617,FIRST CLASS PASSPORT COVER,194.94,93,43,2.251860465116279
23697,A PRETTY THANK YOU CARD,194.58,456,35,0.5208333333333334
22884,NUMBER TILE VINTAGE FONT 5,194.04999999999998,99,36,3.086666666666667
20654,FIRST CLASS LUGGAGE TAG,193.59,152,49,1.385
90018A,SILVER M.O.P ORBIT DROP EARRINGS,193.33,46,37,4.194054054054054
21306,SET/4 DAISY MIRROR MAGNETS,193.03,495,44,1.0275555555555556
22883,NUMBER TILE VINTAGE FONT 4,191.48,100,32,3.294375
47471,RAINBOW PEGS PHOTO CLIP STRING,191.18,292,39,0.9814634146341464
90030B,RED KUKUI COCONUT SEED NECKLACE,190.73000000000002,122,25,3.1552000000000002
21027,NINJA RABBIT PINK,190.29,169,42,1.1161363636363637
21418,STARFISH SOAP DISH,189.75,74,25,3.488076923076923
21807,WHITE CHRISTMAS STAR DECORATION,189.42,439,30,0.46799999999999997
21311,SET/4 BIRD MIRROR MAGNETS,188.86999999999998,485,51,0.8705454545454546
21826,EIGHT PIECE DINOSAUR SET,186.43,126,35,1.6797368421052632
21402,RED  EGG  SPOON,185.51999999999998,1369,92,0.25717391304347825
72801d,4 SKY BLUE DINNER CANDLES,184.7,75,44,2.463409090909091
23416,CHAMBRE HOOK,184.67999999999998,132,25,1.7564
84927F,PSYCHEDELIC TILE HOOK,182.95000000000002,299,44,1.088695652173913
71143,SILVER BOOK MARK WITH BEADS,182.25,161,34,1.7126470588235294
22032,BOTANICAL LILY GREETING CARD,181.98,427,60,0.4485
21721,CANDY SHOP  STICKER SHEET,179.45999999999998,195,33,1.102857142857143
79190A,RETRO PLASTIC 70'S TRAY,179.35999999999999,384,63,0.6090476190476191
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,178.97,472,59,0.5913559322033899
21847,GREEN  DIAMANTE PEN IN GIFT BOX,178.89,76,33,2.7533333333333334
85131C,BEADED CRYSTAL HEART BLUE ON STICK,178.85,193,50,0.8714
22872,NUMBER TILE COTTAGE GARDEN 4,177.46,72,30,3.1853333333333333
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,175.73,66,28,2.806206896551724
90197B,BLACK GLASS BRACELET W HEART CHARMS,174.73000000000002,35,27,4.994074074074074
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,174.09,152,26,1.6965384615384616
22042,CHRISTMAS CARD SINGING ANGEL,173.37,411,39,0.43274999999999997
16168M,FUNKY MONKEY GIFT BAG MEDIUM,173.12,371,41,0.6314634146341463
22885,NUMBER TILE VINTAGE FONT 6,172.78,96,28,3.097142857142857
21030,SPACE CADET RED,172.2,141,33,1.191142857142857
85129B,BEADED CRYSTAL HEART GREEN SMALL,168.59,119,31,1.9122580645161291
21457,2 PICTURE BOOK EGGS EASTER DUCKS,165.89,124,25,1.6856
23694,PAISLEY PARK CARD,165.07999999999998,376,41,0.5885365853658536
22538,MINI JIGSAW GO TO THE FAIR,164.84,403,40,0.5553658536585365
21698,MOCK LOBSTER FRIDGE MAGNET,164.17,296,45,1.0622222222222222
22408,MONEY BOX CONFECTIONERY DESIGN,163.69,146,29,1.4883333333333333
22871,NUMBER TILE COTTAGE GARDEN 3,163.35,67,25,3.258
16207A,PINK STRAWBERRY HANDBAG,163.1,60,34,2.751764705882353
21100,CHARLIE AND LOLA CHARLOTTE BAG,162.20999999999998,65,27,3.4099999999999997
84993A,75 GREEN PETIT FOUR CASES,159.69,343,55,0.5847272727272727
84247G,"DECOUPAGE,GREETING CARD,",158.63,357,32,0.5371874999999999
90013C,GREEN VINTAGE EARRINGS,158.08,39,28,4.115357142857143
17038,PORCELAIN BUDAH INCENSE HOLDER,158.06,1525,34,0.42
90134,OLD ROSE COMBO BEAD NECKLACE,157.5,54,45,2.912
84508C,BLUE CIRCLES DESIGN TEDDY,157.5,57,25,3.017307692307692
23417,BATHROOM HOOK,157.5,146,27,1.5964285714285713
35649,VINTAGE BEAD COSMETIC BAG,156.85,57,35,2.699444444444444
84673B,BLUE FLY SWAT,156.63,179,66,0.9283333333333333
44234,ASSORTED CIRCULAR MOBILE,155.82,698,33,0.4108108108108108
23496,PANTRY KITCHEN THERMOMETER,154.52,112,31,1.562258064516129
72128,COLUMBIAN CANDLE ROUND,152.04999999999998,193,36,0.9033333333333332
21401,BLUE PUDDING SPOON,151.19,1052,82,0.24349397590361446
90013B,BLACK VINTAGE EARRINGS,149.41000000000003,36,31,4.1574193548387095
46000R,POLYESTER FILLER PAD 45x30cm,149.35,103,38,1.45
22875,NUMBER TILE COTTAGE GARDEN 7,149.09,63,25,2.9124
37479P,CUBIC MUG FLOCK PINK ON BROWN,146.91,175,32,2.1282857142857146
22886,NUMBER TILE VINTAGE FONT 7,146.43,87,25,2.8827999999999996
84870B,BLUE GEISHA GIRL,146.07999999999998,44,25,3.4415999999999998
84870C,GREEN GEISHA GIRL,146.05,46,28,3.1614285714285715
90116,FRUIT SALAD BAG CHARM,145.52,64,45,2.4153333333333333
22873,NUMBER TILE COTTAGE GARDEN 5,145.5,60,26,3.0461538461538464
84508B,STRIPES DESIGN TEDDY,145.35,57,30,2.55
20757,RED DAISY POCKET BOOK,144.29,167,33,0.9149999999999999
21368,MIRRORED WALL ART LADIES,144.03,164,33,1.2302941176470588
84192,ASSORTED COLOUR METAL CAT,143.75,115,25,1.25
21082,SET/20 FRUIT SALAD PAPER NAPKINS,143.44,88,25,1.63
20774,GREEN FERN NOTEBOOK,141.23999999999998,86,44,1.6406666666666667
20661,BLUE POLKADOT PURSE,141.15,44,33,3.397878787878788
16054,POPART RECT PENCIL SHARPENER ASST,140.52,1166,33,0.1290909090909091
90170,DAISY HAIR BAND,140.32999999999998,85,37,1.652162162162162
23306,SET OF 36 PANTRY PAPER DOILIES,139.78,67,33,2.3147058823529414
79191B,RETRO PLASTIC POLKA TRAY,138.29999999999998,159,30,0.9289999999999999
20758,ABSTRACT CIRCLES POCKET BOOK,137.7,162,42,0.85
22602,CHRISTMAS RETROSPOT HEART WOOD,137.59,139,27,1.3128571428571427
90115,SUMMER BUTTERFLIES BAG CHARM,134.53,54,31,2.485483870967742
21943,CAKES AND RABBITS DESIGN FLANNEL,134.48999999999998,119,50,1.2856
46000U,POLYESTER FILLER PAD 30CMx30CM,133.75,107,26,1.25
72130,COLUMBIAN CANDLE ROUND,133.34,219,27,0.7432142857142857
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,132.7,53,37,2.4975675675675673
21518,BANK ACCOUNT  GREETING  CARD,132.44,318,38,0.47526315789473683
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,131.81,40,29,3.297241379310345
84510a,SET OF 4 ENGLISH ROSE COASTERS,130.48,53,40,2.4625
21400,RED PUDDING SPOON,128.63,881,72,0.25069444444444444
79190D,RETRO PLASTIC DAISY TRAY,126.97999999999999,265,47,0.6136170212765958
85086A,CANDY SPOT HEART DECORATION,122.08,146,50,0.8331999999999999
21032,SPACE CADET WHITE,119.03,98,30,1.3774193548387097
23185,FRENCH STYLE STORAGE JAR JAM,116.58999999999999,323,30,0.3496875
90130B,TURQ STONE/CRYSTAL EARRINGS,113.97,39,31,2.9183870967741936
47518F,ICON PLACEMAT POP ART ELVIS,113.64,827,28,0.14142857142857143
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,113.41,127,26,0.9892857142857142
47503H,ASS FLORAL PRINT SPIRIT LEVEL,112.81,101,37,1.5104878048780488
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,112.21,45,26,2.4815384615384612
21678,PAISLEY PATTERN  STICKERS,111.86,125,32,1.0071875
90214A,"LETTER ""A"" BLING KEY RING",111.66,130,56,0.9039285714285714
21372,MIRRORED WALL ART TABLE LAMP,107.75,75,33,1.9772727272727273
20657,TROPICAL LUGGAGE TAG,105.91,73,33,1.720909090909091
17084P,DRAGONS BLOOD INCENSE,104.44,423,39,0.3507692307692308
79144B,PAINTED LIGHTBULB STAR+ MOON,103.64999999999999,181,53,0.7077777777777777
17091A,LAVENDER INCENSE IN TIN,99.29,172,25,0.7815384615384615
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,98.53999999999999,153,51,0.7746153846153846
72801c,4 ROSE PINK DINNER CANDLES,95.94,39,25,2.46
21722,SWEET PUDDING STICKER SHEET,95.52999999999999,98,36,1.1297222222222223
